"genes","task_id","curr_size","top_cluster_gr60","glm_coef_gr60","seed_number"
"AATK",6,60,"NoSig",0,989
"ABL1",6,60,"NoSig",0,989
"ABL2",6,60,"NoSig",0,989
"ACACB",6,60,"NoSig",0,989
"ACE",6,60,"NoSig",0,989
"ACKR1",6,60,"NoSig",0,989
"ACKR3",6,60,"NoSig",0,989
"ACKR4",6,60,"NoSig",0,989
"ACP5",6,60,"NoSig",0,989
"ACTA2",6,60,"c6",5.28071153665797,989
"ACTG2",6,60,"NoSig",0,989
"ACVR1",6,60,"NoSig",0,989
"ACVR1B",6,60,"NoSig",0,989
"ACVR2A",6,60,"NoSig",0,989
"ACVRL1",6,60,"NoSig",0,989
"ADGRA2",6,60,"NoSig",0,989
"ADGRA3",6,60,"NoSig",0,989
"ADGRE2",6,60,"NoSig",0,989
"ADGRE5",6,60,"NoSig",0,989
"ADGRF1",6,60,"NoSig",0,989
"ADGRF3",6,60,"NoSig",0,989
"ADGRF5",6,60,"NoSig",0,989
"ADGRG1",6,60,"NoSig",0,989
"ADGRG3",6,60,"NoSig",0,989
"ADGRG5",6,60,"NoSig",0,989
"ADGRG6",6,60,"NoSig",0,989
"ADGRL1",6,60,"NoSig",0,989
"ADGRL2",6,60,"NoSig",0,989
"ADGRL4",6,60,"NoSig",0,989
"ADGRV1",6,60,"NoSig",0,989
"ADIPOQ",6,60,"NoSig",0,989
"ADIRF",6,60,"NoSig",0,989
"ADM2",6,60,"NoSig",0,989
"AGR2",6,60,"NoSig",0,989
"AHI1",6,60,"NoSig",0,989
"AHR",6,60,"NoSig",0,989
"AIF1",6,60,"c3",0.70168279361478,989
"AKT1",6,60,"NoSig",0,989
"ALCAM",6,60,"NoSig",0,989
"ALOX5AP",6,60,"NoSig",0,989
"ANGPT1",6,60,"NoSig",0,989
"ANGPT2",6,60,"NoSig",0,989
"ANGPTL1",6,60,"NoSig",0,989
"ANKRD1",6,60,"NoSig",0,989
"ANXA1",6,60,"c3",1.15862644150769,989
"ANXA2",6,60,"NoSig",0,989
"ANXA4",6,60,"NoSig",0,989
"APOA1",6,60,"NoSig",0,989
"APOC1",6,60,"NoSig",0,989
"APOD",6,60,"NoSig",0,989
"APOE",6,60,"NoSig",0,989
"APP",6,60,"NoSig",0,989
"AQP3",6,60,"NoSig",0,989
"AR",6,60,"NoSig",0,989
"AREG",6,60,"NoSig",0,989
"ARF1",6,60,"NoSig",0,989
"ARG1",6,60,"c10",0.412696295761962,989
"ARHGDIB",6,60,"c3",1.21409570643532,989
"ARID5B",6,60,"NoSig",0,989
"ATF3",6,60,"NoSig",0,989
"ATG10",6,60,"NoSig",0,989
"ATG12",6,60,"NoSig",0,989
"ATG5",6,60,"NoSig",0,989
"ATM",6,60,"NoSig",0,989
"ATP5F1B",6,60,"NoSig",0,989
"ATP5F1E",6,60,"NoSig",0,989
"ATR",6,60,"NoSig",0,989
"AXL",6,60,"NoSig",0,989
"AZGP1",6,60,"c10",3.02502940272219,989
"AZU1",6,60,"NoSig",0,989
"B2M",6,60,"NoSig",0,989
"B3GNT7",6,60,"NoSig",0,989
"BAG3",6,60,"NoSig",0,989
"BASP1",6,60,"c3",0.483428965727281,989
"BAX",6,60,"NoSig",0,989
"BBLN",6,60,"NoSig",0,989
"BCL2",6,60,"NoSig",0,989
"BCL2L1",6,60,"NoSig",0,989
"BECN1",6,60,"NoSig",0,989
"BEST1",6,60,"NoSig",0,989
"BGN",6,60,"c6",5.67373914274216,989
"BID",6,60,"NoSig",0,989
"BIRC3",6,60,"c2",0.78704847545803,989
"BIRC5",6,60,"NoSig",0,989
"BMP1",6,60,"NoSig",0,989
"BMP2",6,60,"NoSig",0,989
"BMP3",6,60,"NoSig",0,989
"BMP4",6,60,"NoSig",0,989
"BMP5",6,60,"NoSig",0,989
"BMP7",6,60,"NoSig",0,989
"BMPR1A",6,60,"NoSig",0,989
"BMPR2",6,60,"NoSig",0,989
"BRAF",6,60,"NoSig",0,989
"BRCA1",6,60,"NoSig",0,989
"BST1",6,60,"NoSig",0,989
"BST2",6,60,"NoSig",0,989
"BTF3",6,60,"NoSig",0,989
"BTG1",6,60,"NoSig",0,989
"BTK",6,60,"NoSig",0,989
"C11orf96",6,60,"c6",2.33998725516952,989
"C1QA",6,60,"c3",2.28264652131623,989
"C1QB",6,60,"c3",3.39631641679268,989
"C1QC",6,60,"c3",3.13024193053174,989
"C5AR2",6,60,"NoSig",0,989
"CACNA1C",6,60,"NoSig",0,989
"CALB1",6,60,"NoSig",0,989
"CALD1",6,60,"NoSig",0,989
"CALM1",6,60,"NoSig",0,989
"CALM2",6,60,"NoSig",0,989
"CALM3",6,60,"NoSig",0,989
"CAMP",6,60,"NoSig",0,989
"CARMN",6,60,"NoSig",0,989
"CASP3",6,60,"NoSig",0,989
"CASP8",6,60,"NoSig",0,989
"CASR",6,60,"NoSig",0,989
"CAV1",6,60,"NoSig",0,989
"CCDC80",6,60,"c2",0.194354332260608,989
"CCL11",6,60,"NoSig",0,989
"CCL13",6,60,"NoSig",0,989
"CCL15",6,60,"NoSig",0,989
"CCL17",6,60,"NoSig",0,989
"CCL18",6,60,"NoSig",0,989
"CCL19",6,60,"NoSig",0,989
"CCL2",6,60,"NoSig",0,989
"CCL20",6,60,"NoSig",0,989
"CCL21",6,60,"NoSig",0,989
"CCL22",6,60,"NoSig",0,989
"CCL26",6,60,"NoSig",0,989
"CCL28",6,60,"NoSig",0,989
"CCL3",6,60,"NoSig",0,989
"CCL4",6,60,"NoSig",0,989
"CCL5",6,60,"NoSig",0,989
"CCL8",6,60,"NoSig",0,989
"CCND1",6,60,"c3",0.579101723378078,989
"CCR1",6,60,"NoSig",0,989
"CCR10",6,60,"NoSig",0,989
"CCR2",6,60,"NoSig",0,989
"CCR5",6,60,"NoSig",0,989
"CCR7",6,60,"NoSig",0,989
"CCRL2",6,60,"NoSig",0,989
"CD14",6,60,"c10",1.68878276502503,989
"CD163",6,60,"c3",1.01699992169895,989
"CD164",6,60,"NoSig",0,989
"CD19",6,60,"NoSig",0,989
"CD1C",6,60,"NoSig",0,989
"CD2",6,60,"c4",0.240307014344961,989
"CD209",6,60,"NoSig",0,989
"CD22",6,60,"NoSig",0,989
"CD24",6,60,"NoSig",0,989
"CD27",6,60,"NoSig",0,989
"CD274",6,60,"NoSig",0,989
"CD276",6,60,"NoSig",0,989
"CD28",6,60,"NoSig",0,989
"CD300A",6,60,"NoSig",0,989
"CD33",6,60,"NoSig",0,989
"CD34",6,60,"NoSig",0,989
"CD36",6,60,"NoSig",0,989
"CD37",6,60,"NoSig",0,989
"CD38",6,60,"NoSig",0,989
"CD3D",6,60,"NoSig",0,989
"CD3E",6,60,"c4",0.281055708874899,989
"CD3G",6,60,"NoSig",0,989
"CD4",6,60,"c3",0.574304829016528,989
"CD40",6,60,"NoSig",0,989
"CD40LG",6,60,"NoSig",0,989
"CD44",6,60,"c2",1.57692399233488,989
"CD47",6,60,"NoSig",0,989
"CD48",6,60,"NoSig",0,989
"CD52",6,60,"NoSig",0,989
"CD53",6,60,"c3",0.524550864992719,989
"CD55",6,60,"NoSig",0,989
"CD58",6,60,"NoSig",0,989
"CD59",6,60,"NoSig",0,989
"CD5L",6,60,"NoSig",0,989
"CD63",6,60,"NoSig",0,989
"CD68",6,60,"c2",1.18162149290183,989
"CD69",6,60,"c4",0.544614751189741,989
"CD70",6,60,"NoSig",0,989
"CD74",6,60,"NoSig",0,989
"CD79A",6,60,"NoSig",0,989
"CD80",6,60,"NoSig",0,989
"CD81",6,60,"NoSig",0,989
"CD83",6,60,"NoSig",0,989
"CD84",6,60,"NoSig",0,989
"CD86",6,60,"NoSig",0,989
"CD8A",6,60,"NoSig",0,989
"CD8B",6,60,"NoSig",0,989
"CD9",6,60,"NoSig",0,989
"CD93",6,60,"c5",0.755842929083875,989
"CDH1",6,60,"NoSig",0,989
"CDH11",6,60,"NoSig",0,989
"CDH19",6,60,"NoSig",0,989
"CDH5",6,60,"NoSig",0,989
"CDKN1A",6,60,"NoSig",0,989
"CDKN3",6,60,"NoSig",0,989
"CEACAM1",6,60,"NoSig",0,989
"CEACAM6",6,60,"NoSig",0,989
"CELSR1",6,60,"NoSig",0,989
"CELSR2",6,60,"NoSig",0,989
"CENPF",6,60,"NoSig",0,989
"CFD",6,60,"NoSig",0,989
"CFLAR",6,60,"NoSig",0,989
"CHEK1",6,60,"NoSig",0,989
"CHEK2",6,60,"NoSig",0,989
"CHI3L1",6,60,"NoSig",0,989
"CIDEA",6,60,"NoSig",0,989
"CIITA",6,60,"NoSig",0,989
"CLCF1",6,60,"NoSig",0,989
"CLDN4",6,60,"NoSig",0,989
"CLEC10A",6,60,"NoSig",0,989
"CLEC12A",6,60,"NoSig",0,989
"CLEC14A",6,60,"NoSig",0,989
"CLEC1A",6,60,"NoSig",0,989
"CLEC2B",6,60,"NoSig",0,989
"CLEC2D",6,60,"NoSig",0,989
"CLEC4A",6,60,"NoSig",0,989
"CLEC4D",6,60,"NoSig",0,989
"CLEC4E",6,60,"NoSig",0,989
"CLEC5A",6,60,"NoSig",0,989
"CLEC7A",6,60,"NoSig",0,989
"CLOCK",6,60,"NoSig",0,989
"CLU",6,60,"NoSig",0,989
"CMKLR1",6,60,"NoSig",0,989
"CNTFR",6,60,"NoSig",0,989
"COL11A1",6,60,"NoSig",0,989
"COL12A1",6,60,"NoSig",0,989
"COL14A1",6,60,"NoSig",0,989
"COL15A1",6,60,"NoSig",0,989
"COL16A1",6,60,"NoSig",0,989
"COL17A1",6,60,"NoSig",0,989
"COL18A1",6,60,"c1",0.395105803200306,989
"COL1A1",6,60,"c6",8.33972135546964,989
"COL1A2",6,60,"c6",2.46147448309998,989
"COL21A1",6,60,"NoSig",0,989
"COL27A1",6,60,"NoSig",0,989
"COL3A1",6,60,"NoSig",0,989
"COL4A1",6,60,"c6",3.14471507078557,989
"COL4A2",6,60,"c6",2.16484361752421,989
"COL4A5",6,60,"NoSig",0,989
"COL5A1",6,60,"c6",0.939394848603774,989
"COL5A2",6,60,"NoSig",0,989
"COL5A3",6,60,"NoSig",0,989
"COL6A1",6,60,"NoSig",0,989
"COL6A2",6,60,"c6",1.89487275613727,989
"COL6A3",6,60,"c6",0.633005155531551,989
"COL8A1",6,60,"NoSig",0,989
"COL9A2",6,60,"c2",0.883209431041246,989
"COL9A3",6,60,"NoSig",0,989
"COTL1",6,60,"c3",1.89685029642982,989
"COX4I2",6,60,"NoSig",0,989
"CPA3",6,60,"NoSig",0,989
"CPB1",6,60,"NoSig",0,989
"CRIP1",6,60,"c5",1.35640711910318,989
"CRP",6,60,"c10",9.00961405285675,989
"CRYAB",6,60,"c2",4.38114623598904,989
"CSF1",6,60,"NoSig",0,989
"CSF1R",6,60,"c3",0.737878062873005,989
"CSF2",6,60,"NoSig",0,989
"CSF2RA",6,60,"NoSig",0,989
"CSF2RB",6,60,"NoSig",0,989
"CSF3",6,60,"NoSig",0,989
"CSF3R",6,60,"NoSig",0,989
"CSHL1",6,60,"NoSig",0,989
"CSK",6,60,"NoSig",0,989
"CSPG4",6,60,"NoSig",0,989
"CST7",6,60,"NoSig",0,989
"CSTB",6,60,"NoSig",0,989
"CTLA4",6,60,"NoSig",0,989
"CTNNB1",6,60,"NoSig",0,989
"CTSD",6,60,"NoSig",0,989
"CTSG",6,60,"NoSig",0,989
"CTSW",6,60,"NoSig",0,989
"CUZD1",6,60,"NoSig",0,989
"CX3CL1",6,60,"NoSig",0,989
"CX3CR1",6,60,"NoSig",0,989
"CXCL1",6,60,"NoSig",0,989
"CXCL10",6,60,"NoSig",0,989
"CXCL12",6,60,"NoSig",0,989
"CXCL13",6,60,"c4",0.535022880175497,989
"CXCL14",6,60,"NoSig",0,989
"CXCL16",6,60,"NoSig",0,989
"CXCL17",6,60,"NoSig",0,989
"CXCL5",6,60,"NoSig",0,989
"CXCL8",6,60,"NoSig",0,989
"CXCL9",6,60,"NoSig",0,989
"CXCR1",6,60,"NoSig",0,989
"CXCR2",6,60,"NoSig",0,989
"CXCR3",6,60,"NoSig",0,989
"CXCR4",6,60,"c4",1.83169634858107,989
"CXCR5",6,60,"NoSig",0,989
"CXCR6",6,60,"NoSig",0,989
"CYP1B1",6,60,"NoSig",0,989
"CYP2U1",6,60,"NoSig",0,989
"CYSTM1",6,60,"NoSig",0,989
"CYTOR",6,60,"NoSig",0,989
"DCN",6,60,"c6",1.45518177370352,989
"DDC",6,60,"NoSig",0,989
"DDIT3",6,60,"NoSig",0,989
"DDR1",6,60,"NoSig",0,989
"DDR2",6,60,"NoSig",0,989
"DDX58",6,60,"NoSig",0,989
"DHRS2",6,60,"NoSig",0,989
"DLL1",6,60,"NoSig",0,989
"DLL4",6,60,"NoSig",0,989
"DMBT1",6,60,"NoSig",0,989
"DNMT1",6,60,"NoSig",0,989
"DNMT3A",6,60,"NoSig",0,989
"DPP4",6,60,"NoSig",0,989
"DPT",6,60,"NoSig",0,989
"DST",6,60,"NoSig",0,989
"DUSP1",6,60,"c2",1.97785338354286,989
"DUSP2",6,60,"NoSig",0,989
"DUSP4",6,60,"NoSig",0,989
"DUSP5",6,60,"NoSig",0,989
"DUSP6",6,60,"NoSig",0,989
"EFNA1",6,60,"c2",3.41833237300306,989
"EFNA4",6,60,"NoSig",0,989
"EFNA5",6,60,"NoSig",0,989
"EFNB1",6,60,"NoSig",0,989
"EFNB2",6,60,"NoSig",0,989
"EGF",6,60,"NoSig",0,989
"EGFR",6,60,"NoSig",0,989
"EIF5A",6,60,"NoSig",0,989
"ELANE",6,60,"NoSig",0,989
"EMP3",6,60,"NoSig",0,989
"ENG",6,60,"NoSig",0,989
"ENO1",6,60,"c2",28.159291712602,989
"ENTPD1",6,60,"NoSig",0,989
"EOMES",6,60,"NoSig",0,989
"EPCAM",6,60,"NoSig",0,989
"EPHA2",6,60,"NoSig",0,989
"EPHA3",6,60,"NoSig",0,989
"EPHA4",6,60,"NoSig",0,989
"EPHA7",6,60,"NoSig",0,989
"EPHB2",6,60,"NoSig",0,989
"EPHB3",6,60,"NoSig",0,989
"EPHB4",6,60,"NoSig",0,989
"EPHB6",6,60,"NoSig",0,989
"EPOR",6,60,"NoSig",0,989
"ERBB2",6,60,"NoSig",0,989
"ERBB3",6,60,"NoSig",0,989
"ESAM",6,60,"NoSig",0,989
"ESR1",6,60,"NoSig",0,989
"ETS1",6,60,"c4",0.98178982408284,989
"ETV4",6,60,"NoSig",0,989
"ETV5",6,60,"NoSig",0,989
"EZH2",6,60,"NoSig",0,989
"EZR",6,60,"NoSig",0,989
"FABP4",6,60,"NoSig",0,989
"FABP5",6,60,"NoSig",0,989
"FAM30A",6,60,"NoSig",0,989
"FAP",6,60,"NoSig",0,989
"FAS",6,60,"NoSig",0,989
"FASLG",6,60,"NoSig",0,989
"FASN",6,60,"NoSig",0,989
"FAU",6,60,"NoSig",0,989
"FCER1G",6,60,"c3",0.599183130332483,989
"FCGBP",6,60,"NoSig",0,989
"FCGR3A",6,60,"c3",0.954771078922296,989
"FCRLA",6,60,"NoSig",0,989
"FES",6,60,"NoSig",0,989
"FFAR2",6,60,"NoSig",0,989
"FFAR3",6,60,"NoSig",0,989
"FFAR4",6,60,"NoSig",0,989
"FGF1",6,60,"NoSig",0,989
"FGF12",6,60,"NoSig",0,989
"FGF13",6,60,"NoSig",0,989
"FGF18",6,60,"NoSig",0,989
"FGF2",6,60,"NoSig",0,989
"FGF7",6,60,"NoSig",0,989
"FGF9",6,60,"NoSig",0,989
"FGFR1",6,60,"NoSig",0,989
"FGFR2",6,60,"NoSig",0,989
"FGFR3",6,60,"NoSig",0,989
"FGG",6,60,"NoSig",0,989
"FGR",6,60,"NoSig",0,989
"FHIT",6,60,"NoSig",0,989
"FKBP11",6,60,"NoSig",0,989
"FKBP5",6,60,"NoSig",0,989
"FLT1",6,60,"NoSig",0,989
"FLT3LG",6,60,"NoSig",0,989
"FN1",6,60,"NoSig",0,989
"FOS",6,60,"c2",0.282787806976407,989
"FOXF1",6,60,"NoSig",0,989
"FOXP3",6,60,"NoSig",0,989
"FPR1",6,60,"NoSig",0,989
"FYB1",6,60,"NoSig",0,989
"FYN",6,60,"c4",0.376472753071725,989
"FZD1",6,60,"NoSig",0,989
"FZD3",6,60,"NoSig",0,989
"FZD4",6,60,"NoSig",0,989
"FZD5",6,60,"NoSig",0,989
"FZD6",6,60,"NoSig",0,989
"FZD7",6,60,"NoSig",0,989
"FZD8",6,60,"NoSig",0,989
"G0S2",6,60,"NoSig",0,989
"G6PD",6,60,"NoSig",0,989
"GADD45B",6,60,"c2",0.823204719298347,989
"GAS6",6,60,"NoSig",0,989
"GATA3",6,60,"NoSig",0,989
"GC",6,60,"NoSig",0,989
"GCG",6,60,"NoSig",0,989
"GDF15",6,60,"NoSig",0,989
"GLUD1",6,60,"NoSig",0,989
"GLUL",6,60,"NoSig",0,989
"GNLY",6,60,"NoSig",0,989
"GPBAR1",6,60,"NoSig",0,989
"GPER1",6,60,"NoSig",0,989
"GPNMB",6,60,"c3",1.06536519200231,989
"GPR183",6,60,"NoSig",0,989
"GPX1",6,60,"NoSig",0,989
"GPX3",6,60,"NoSig",0,989
"GSK3B",6,60,"NoSig",0,989
"GSN",6,60,"c2",1.0503155963216,989
"GSTP1",6,60,"NoSig",0,989
"GZMA",6,60,"NoSig",0,989
"GZMB",6,60,"NoSig",0,989
"GZMH",6,60,"NoSig",0,989
"GZMK",6,60,"c4",0.308019751454334,989
"H2AZ1",6,60,"NoSig",0,989
"H4C3",6,60,"NoSig",0,989
"HAVCR2",6,60,"NoSig",0,989
"HBA1",6,60,"NoSig",0,989
"HBB",6,60,"c13",19.1748305680871,989
"HCAR2",6,60,"NoSig",0,989
"HCK",6,60,"NoSig",0,989
"HCST",6,60,"NoSig",0,989
"HDAC1",6,60,"NoSig",0,989
"HDAC11",6,60,"NoSig",0,989
"HDAC3",6,60,"NoSig",0,989
"HDAC4",6,60,"NoSig",0,989
"HDAC5",6,60,"NoSig",0,989
"HEXB",6,60,"NoSig",0,989
"HEY1",6,60,"NoSig",0,989
"HGF",6,60,"NoSig",0,989
"HIF1A",6,60,"NoSig",0,989
"HILPDA",6,60,"c2",0.546302105850671,989
"HLA-A",6,60,"NoSig",0,989
"HLA-DPA1",6,60,"NoSig",0,989
"HLA-DPB1",6,60,"NoSig",0,989
"HLA-DQA1",6,60,"c3",3.49354322947879,989
"HLA-DQB1",6,60,"NoSig",0,989
"HLA-DRA",6,60,"NoSig",0,989
"HLA-DRB1",6,60,"NoSig",0,989
"HMGB2",6,60,"NoSig",0,989
"HMGCS1",6,60,"NoSig",0,989
"HMGN2",6,60,"NoSig",0,989
"HPGDS",6,60,"NoSig",0,989
"HSD17B2",6,60,"NoSig",0,989
"HSP90AA1",6,60,"NoSig",0,989
"HSP90AB1",6,60,"NoSig",0,989
"HSP90B1",6,60,"NoSig",0,989
"HSPA1A",6,60,"c2",2.30373349687713,989
"HSPB1",6,60,"NoSig",0,989
"HSPG2",6,60,"NoSig",0,989
"HTT",6,60,"NoSig",0,989
"IAPP",6,60,"NoSig",0,989
"ICA1",6,60,"NoSig",0,989
"ICAM1",6,60,"NoSig",0,989
"ICAM2",6,60,"NoSig",0,989
"ICAM3",6,60,"NoSig",0,989
"ICOS",6,60,"NoSig",0,989
"ICOSLG",6,60,"NoSig",0,989
"IDO1",6,60,"c3",0.135386106746934,989
"IER3",6,60,"NoSig",0,989
"IFI27",6,60,"NoSig",0,989
"IFI44L",6,60,"NoSig",0,989
"IFI6",6,60,"NoSig",0,989
"IFIH1",6,60,"NoSig",0,989
"IFIT1",6,60,"NoSig",0,989
"IFIT3",6,60,"NoSig",0,989
"IFITM1",6,60,"NoSig",0,989
"IFITM3",6,60,"NoSig",0,989
"IFNA1",6,60,"NoSig",0,989
"IFNAR1",6,60,"NoSig",0,989
"IFNAR2",6,60,"NoSig",0,989
"IFNG",6,60,"NoSig",0,989
"IFNGR1",6,60,"NoSig",0,989
"IFNGR2",6,60,"NoSig",0,989
"IFNL3",6,60,"NoSig",0,989
"IGF1",6,60,"NoSig",0,989
"IGF1R",6,60,"NoSig",0,989
"IGF2",6,60,"c10",0.746897732138024,989
"IGF2R",6,60,"NoSig",0,989
"IGFBP3",6,60,"c2",2.96854115533422,989
"IGFBP5",6,60,"c2",3.20884964378562,989
"IGFBP6",6,60,"NoSig",0,989
"IGFBP7",6,60,"c6",9.190485392691,989
"IGHA1",6,60,"c7",3.83831257487245,989
"IGHD",6,60,"NoSig",0,989
"IGHG1",6,60,"c7",10.9741752977495,989
"IGHG2",6,60,"c7",5.28118278409091,989
"IGHM",6,60,"c7",29.717578619046,989
"IGKC",6,60,"c7",11.8610826946085,989
"IKZF3",6,60,"c4",0.333101097031384,989
"IL10",6,60,"NoSig",0,989
"IL10RA",6,60,"NoSig",0,989
"IL10RB",6,60,"NoSig",0,989
"IL11",6,60,"NoSig",0,989
